Claim_ID,Policy_ID,Claim_Date,Claim_Amount,Claim_Type,Severity
2604,8850,2024-11-03,0.0,Property Damage,0.0
2605,8851,2024-09-16,11.7,Bodily Injury,11.7
2606,8854,2023-08-01,164.19,Collision,164.19
2607,8856,2023-12-23,100.31,Property Damage,100.31
2608,8859,2023-11-27,266.82,Property Damage,266.82
2609,8863,2017-02-17,40.73,Bodily Injury,40.73
2610,8870,2017-05-27,0.0,Collision,0.0
2611,8873,2009-08-15,75.19,Collision,75.19
2612,8874,2024-08-11,46.62,Bodily Injury,46.62
2613,8875,2008-07-02,172.18,Collision,172.18
2614,8879,2013-11-20,31.71,Property Damage,31.71
2615,8883,2024-12-10,0.0,Bodily Injury,0.0
2616,8891,2024-01-21,0.0,Property Damage,0.0
2617,8892,2024-04-25,6.28,Property Damage,6.28
2618,8893,2018-05-21,14.93,Property Damage,14.93
2619,8894,2019-02-24,28.5,Bodily Injury,28.5
2620,8901,2022-08-21,0.0,Bodily Injury,0.0
2621,8909,2019-07-31,74.71,Property Damage,74.71
2622,8909,2024-06-08,285.6,Comprehensive,285.6
2623,8909,2022-06-14,165.23,Bodily Injury,165.23
2624,8913,2000-01-04,66.51,Collision,66.51
2625,8917,2021-05-10,50.99,Property Damage,50.99
2626,8919,2009-03-25,139.31,Bodily Injury,139.31
2627,8921,2023-07-14,151.02,Property Damage,151.02
2628,8922,2024-03-13,95.42,Bodily Injury,95.42
2629,8923,2012-10-30,24.72,Bodily Injury,24.72
2630,8924,2012-04-12,5.48,Bodily Injury,5.48
2631,8932,2014-12-23,0.0,Property Damage,0.0
2632,8938,2011-05-03,125.96,Property Damage,125.96
2633,8942,2024-08-22,55.42,Property Damage,55.42
2634,8943,2024-08-11,0.0,Bodily Injury,0.0
2635,8944,2021-10-15,126.38,Property Damage,126.38
2636,8946,2021-11-18,0.0,Collision,0.0
2637,8952,2013-03-31,135.25,Bodily Injury,135.25
2638,8954,2024-02-22,86.99,Collision,86.99
2639,8954,2015-10-18,114.59,Bodily Injury,114.59
2640,8957,2022-05-17,11.38,Comprehensive,11.38
2641,8960,2007-09-10,135.38,Bodily Injury,135.38
2642,8965,2020-10-11,87.9,Collision,87.9
2643,8969,2024-06-16,10.63,Bodily Injury,10.63
2644,8970,2015-02-13,255.92,Property Damage,255.92
2645,8972,2024-01-30,57.98,Property Damage,57.98
2646,8972,2024-02-25,42.47,Property Damage,42.47
2647,8975,2007-07-16,0.0,Bodily Injury,0.0
2648,8982,2020-12-15,74.97,Collision,74.97
2649,8984,2003-07-05,76.7,Property Damage,76.7
2650,8986,2016-11-22,75.32,Comprehensive,75.32
2651,8988,2011-07-31,48.52,Bodily Injury,48.52
2652,8989,2016-10-09,9.59,Bodily Injury,9.59
2653,8990,2019-05-27,351.37,Property Damage,351.37
2654,8995,2019-07-15,8.0,Comprehensive,8.0
2655,8998,2024-12-31,0.05,Property Damage,0.05
2656,9005,2024-12-18,64.31,Property Damage,64.31
2657,9008,2023-03-25,0.0,Bodily Injury,0.0
2658,9010,2010-09-20,32.56,Bodily Injury,32.56
2659,9017,2024-01-23,0.0,Bodily Injury,0.0
2660,9019,2024-12-31,73.68,Collision,73.68
2661,9023,2024-09-10,63.97,Property Damage,63.97
2662,9033,2024-12-31,59.06,Property Damage,59.06
2663,9034,2023-03-01,13.7,Property Damage,13.7
2664,9036,2018-07-03,70.84,Property Damage,70.84
2665,9038,2023-12-29,184.44,Comprehensive,184.44
2666,9040,2017-06-29,0.0,Property Damage,0.0
2667,9043,2024-01-11,0.0,Bodily Injury,0.0
2668,9043,2010-03-25,0.0,Comprehensive,0.0
2669,9044,2015-06-30,0.0,Collision,0.0
2670,9053,2021-07-13,85.45,Bodily Injury,85.45
2671,9053,2024-07-23,102.36,Property Damage,102.36
2672,9058,2002-08-25,93.77,Collision,93.77
2673,9059,2022-12-16,281.44,Property Damage,281.44
2674,9063,2007-04-07,3.42,Property Damage,3.42
2675,9070,2009-07-26,0.0,Collision,0.0
2676,9077,2001-11-11,85.95,Bodily Injury,85.95
2677,9079,2020-11-06,305.84,Comprehensive,305.84
2678,9080,2024-05-18,119.39,Comprehensive,119.39
2679,9086,2022-03-31,0.0,Bodily Injury,0.0
2680,9086,2023-04-08,0.0,Bodily Injury,0.0
2681,9094,2005-12-28,0.0,Bodily Injury,0.0
2682,9094,2003-10-22,0.0,Property Damage,0.0
2683,9096,2007-11-22,0.0,Bodily Injury,0.0
2684,9097,2023-09-11,139.66,Property Damage,139.66
2685,9102,2020-12-07,113.25,Collision,113.25
2686,9104,2021-03-20,121.63,Comprehensive,121.63
2687,9104,2024-09-23,185.68,Property Damage,185.68
2688,9105,2022-02-28,43.05,Bodily Injury,43.05
2689,9105,2021-03-10,127.95,Bodily Injury,127.95
2690,9107,2009-05-30,0.0,Property Damage,0.0
2691,9108,2006-07-06,29.35,Property Damage,29.35
2692,9112,1997-07-07,31.45,Collision,31.45
2693,9118,2017-04-07,58.0,Property Damage,58.0
2694,9125,2009-07-25,222.01,Collision,222.01
2695,9127,2022-05-10,66.95,Bodily Injury,66.95
2696,9128,2024-08-31,0.0,Collision,0.0
2697,9131,2024-10-04,19.94,Property Damage,19.94
2698,9136,2024-05-22,129.41,Collision,129.41
2699,9137,2008-04-26,0.0,Property Damage,0.0
2700,9141,2019-09-13,76.45,Comprehensive,76.45
2701,9145,2022-08-15,24.3,Bodily Injury,24.3
2702,9162,2007-10-12,435.16,Property Damage,435.16
2703,9164,2021-05-21,171.37,Property Damage,171.37
2704,9165,2019-09-15,0.0,Property Damage,0.0
2705,9166,2016-01-08,53.82,Collision,53.82
2706,9173,2007-01-10,161.94,Property Damage,161.94
2707,9176,1998-03-01,18.29,Collision,18.29
2708,9178,2024-02-01,151.84,Bodily Injury,151.84
2709,9180,2015-11-18,0.0,Bodily Injury,0.0
2710,9181,2024-07-01,270.51,Collision,270.51
2711,9188,2019-07-19,74.91,Bodily Injury,74.91
2712,9195,2020-04-01,298.89,Bodily Injury,298.89
2713,9198,2023-04-22,63.17,Collision,63.17
2714,9206,2024-06-29,241.67,Bodily Injury,241.67
2715,9207,2021-11-22,54.22,Property Damage,54.22
2716,9211,2022-02-05,66.33,Bodily Injury,66.33
2717,9212,2023-11-25,51.16,Property Damage,51.16
2718,9213,2006-10-16,0.0,Bodily Injury,0.0
2719,9214,2024-10-21,57.72,Bodily Injury,57.72
2720,9214,2015-06-23,67.36,Property Damage,67.36
2721,9215,2011-05-03,113.02,Property Damage,113.02
2722,9217,2005-01-02,0.0,Bodily Injury,0.0
2723,9223,2018-03-09,0.0,Bodily Injury,0.0
2724,9227,2021-01-27,119.5,Bodily Injury,119.5
2725,9229,2018-04-16,154.43,Property Damage,154.43
2726,9232,2013-08-05,0.0,Property Damage,0.0
2727,9234,2004-07-02,18.6,Bodily Injury,18.6
2728,9240,2016-03-23,19.36,Bodily Injury,19.36
2729,9244,2011-07-17,0.0,Property Damage,0.0
2730,9244,2016-02-08,0.0,Comprehensive,0.0
2731,9257,2024-01-11,186.39,Property Damage,186.39
2732,9268,2010-03-19,304.67,Property Damage,304.67
2733,9276,2017-09-24,0.0,Collision,0.0
2734,9285,2009-09-14,0.0,Property Damage,0.0
2735,9294,2016-11-09,0.0,Property Damage,0.0
2736,9295,2016-04-09,115.58,Property Damage,115.58
2737,9296,2022-09-05,42.33,Property Damage,42.33
2738,9314,2017-05-17,11.65,Collision,11.65
2739,9321,2023-01-19,,Property Damage,0.0
2740,9328,1998-05-28,105.96,Bodily Injury,105.96
2741,9329,2005-08-06,28.94,Property Damage,28.94
2742,9332,2024-04-29,0.0,Collision,0.0
2743,9341,2019-12-18,1.59,Collision,1.59
2744,9348,2023-12-08,42.74,Property Damage,42.74
2745,9350,2014-06-26,0.0,Bodily Injury,0.0
2746,9354,2004-08-06,0.0,Collision,0.0
2747,9355,2024-03-24,0.0,Property Damage,0.0
2748,9357,2021-01-06,5.56,Bodily Injury,5.56
2749,9357,2016-11-22,4.17,Comprehensive,4.17
2750,9361,2022-12-21,31.58,Property Damage,31.58
2751,9362,2018-01-10,56.76,Collision,56.76
2752,9383,2014-11-23,66.44,Collision,66.44
2753,9383,2016-10-30,98.9,Collision,98.9
2754,9384,2019-07-07,0.0,Comprehensive,0.0
2755,9384,2023-09-27,0.0,Collision,0.0
2756,9389,2013-06-15,0.0,Comprehensive,0.0
2757,9389,2018-03-02,0.0,Property Damage,0.0
2758,9395,2024-09-08,25.73,Bodily Injury,25.73
2759,9397,2016-07-26,9.06,Property Damage,9.06
2760,9397,2024-05-09,6.06,Collision,6.06
2761,9398,2019-07-30,0.0,Property Damage,0.0
2762,9403,2024-08-12,18.48,Property Damage,18.48
2763,9406,2011-04-19,78.72,Property Damage,78.72
2764,9407,2016-08-01,158.42,Property Damage,158.42
2765,9409,2011-02-20,31.73,Property Damage,31.73
2766,9412,2023-05-22,153.44,Collision,153.44
2767,9413,2020-10-25,0.0,Bodily Injury,0.0
2768,9419,2010-01-17,119.86,Property Damage,119.86
2769,9422,2022-09-07,19.39,Property Damage,19.39
2770,9423,2007-11-03,48.06,Collision,48.06
2771,9423,2019-03-03,46.71,Collision,46.71
2772,9424,2007-06-11,78.32,Collision,78.32
2773,9427,2020-03-29,108.57,Comprehensive,108.57
2774,9428,2003-06-02,0.0,Collision,0.0
2775,9432,2024-12-31,249.37,Bodily Injury,249.37
2776,9445,2007-08-05,90.41,Bodily Injury,90.41
2777,9449,2016-06-30,0.0,Property Damage,0.0
2778,9459,2003-09-19,0.0,Property Damage,0.0
2779,9463,2007-05-20,0.0,Collision,0.0
2780,9466,2010-11-03,27.33,Bodily Injury,27.33
2781,9478,2024-12-31,100.28,Collision,100.28
2782,9482,2018-01-09,0.0,Property Damage,0.0
2783,9486,2022-09-23,0.0,Property Damage,0.0
2784,9487,2021-08-25,193.28,Property Damage,193.28
2785,9491,2019-03-06,72.37,Bodily Injury,72.37
2786,9494,2011-01-04,69.18,Bodily Injury,69.18
2787,9499,2020-10-22,0.0,Bodily Injury,0.0
2788,9500,2022-08-30,108.8,Collision,108.8
2789,9511,2007-07-16,26.03,Property Damage,26.03
2790,9518,2017-08-03,0.0,Comprehensive,0.0
2791,9528,2000-09-29,74.47,Bodily Injury,74.47
2792,9529,2022-11-17,0.0,Bodily Injury,0.0
2793,9531,2023-07-29,0.0,Bodily Injury,0.0
2794,9536,2020-10-14,0.0,Collision,0.0
2795,9544,2013-04-03,0.0,Bodily Injury,0.0
2796,9547,2016-09-24,11.59,Property Damage,11.59
2797,9547,2017-12-04,8.06,Collision,8.06
2798,9552,2016-04-09,222.91,Collision,222.91
2799,9552,2017-09-25,183.7,Collision,183.7
2800,9553,2017-06-29,346.51,Property Damage,346.51
2801,9554,1995-09-11,0.0,Property Damage,0.0
2802,9558,2017-09-15,0.0,Bodily Injury,0.0
2803,9559,2022-02-16,0.0,Comprehensive,0.0
2804,9561,2013-10-17,194.9,Bodily Injury,194.9
2805,9573,2022-03-22,0.0,Bodily Injury,0.0
2806,9578,2019-01-11,0.0,Bodily Injury,0.0
2807,9579,2021-12-07,0.0,Bodily Injury,0.0
2808,9585,2003-02-02,4.84,Property Damage,4.84
2809,9587,2004-04-09,108.93,Property Damage,108.93
2810,9587,2016-04-18,112.55,Property Damage,112.55
2811,9594,2014-01-31,7.77,Bodily Injury,7.77
2812,9594,2022-09-02,7.11,Collision,7.11
2813,9600,2016-03-23,0.0,Property Damage,0.0
2814,9601,2023-10-01,74.99,Bodily Injury,74.99
2815,9606,2020-04-14,166.15,Bodily Injury,166.15
2816,9612,2018-07-30,53.15,Comprehensive,53.15
2817,9613,2020-06-18,109.97,Collision,109.97
2818,9619,2022-04-15,55.87,Property Damage,55.87
2819,9619,2022-10-24,35.07,Bodily Injury,35.07
2820,9620,2014-12-11,75.85,Bodily Injury,75.85
2821,9621,2023-09-03,0.0,Bodily Injury,0.0
2822,9625,2023-09-01,32.93,Comprehensive,32.93
2823,9625,2020-09-09,66.19,Bodily Injury,66.19
2824,9627,2006-03-27,18.59,Property Damage,18.59
2825,9631,2011-01-09,76.18,Bodily Injury,76.18
2826,9635,2024-05-15,87.03,Property Damage,87.03
2827,9642,2020-01-10,0.0,Property Damage,0.0
2828,9644,2013-05-11,88.14,Bodily Injury,88.14
2829,9651,1999-10-12,0.0,Property Damage,0.0
2830,9655,2012-10-08,0.0,Bodily Injury,0.0
2831,9669,2024-03-16,63.55,Collision,63.55
2832,9675,2020-09-11,413.85,Property Damage,413.85
2833,9684,2024-03-29,36.53,Property Damage,36.53
2834,9686,2019-03-11,150.86,Property Damage,150.86
2835,9692,2024-12-31,20.31,Comprehensive,20.31
2836,9694,2024-01-27,62.21,Property Damage,62.21
2837,9697,2022-08-06,92.49,Comprehensive,92.49
2838,9701,2024-12-31,0.0,Comprehensive,0.0
2839,9703,2004-03-27,70.04,Property Damage,70.04
2840,9703,2015-07-21,40.39,Bodily Injury,40.39
2841,9708,2024-12-31,0.0,Bodily Injury,0.0
2842,9711,2014-10-29,,Property Damage,0.0
2843,9711,2020-11-09,,Bodily Injury,0.0
2844,9723,2016-12-13,9.5,Bodily Injury,9.5
2845,9725,2024-10-09,0.0,Bodily Injury,0.0
2846,9727,2024-06-30,0.0,Bodily Injury,0.0
2847,9731,2019-03-04,122.75,Collision,122.75
2848,9736,2015-07-15,0.0,Property Damage,0.0
2849,9737,2018-09-13,0.0,Comprehensive,0.0
2850,9737,2013-02-03,0.0,Property Damage,0.0
2851,9737,2010-08-25,0.0,Comprehensive,0.0
2852,9739,2019-03-27,25.66,Bodily Injury,25.66
2853,9750,2015-04-02,63.94,Bodily Injury,63.94
2854,9753,2009-12-19,71.36,Comprehensive,71.36
2855,9756,2022-07-05,0.0,Collision,0.0
2856,9757,2024-12-02,42.53,Property Damage,42.53
2857,9758,2021-08-29,38.32,Bodily Injury,38.32
2858,9759,2021-06-07,59.76,Bodily Injury,59.76
2859,9761,2024-12-31,79.0,Bodily Injury,79.0
2860,9763,2020-12-24,175.31,Property Damage,175.31
2861,9775,2021-05-15,0.0,Bodily Injury,0.0
2862,9776,2022-03-02,125.57,Property Damage,125.57
2863,9780,2022-04-08,7.11,Property Damage,7.11
2864,9781,2024-11-05,182.31,Property Damage,182.31
2865,9783,2007-01-13,69.84,Bodily Injury,69.84
2866,9789,2022-07-08,175.65,Comprehensive,175.65
2867,9789,2024-05-09,170.55,Collision,170.55
2868,9794,2012-11-06,61.72,Property Damage,61.72
2869,9798,2021-08-24,0.0,Collision,0.0
2870,9799,2008-12-04,214.81,Collision,214.81
2871,9799,2014-05-23,249.0,Collision,249.0
2872,9808,2022-05-12,51.93,Bodily Injury,51.93
2873,9812,2018-04-24,380.19,Property Damage,380.19
2874,9813,2016-06-28,230.15,Bodily Injury,230.15
2875,9822,2018-07-07,37.16,Property Damage,37.16
2876,9828,2023-08-19,0.0,Bodily Injury,0.0
2877,9829,2023-10-24,0.0,Bodily Injury,0.0
2878,9833,2024-02-15,314.66,Property Damage,314.66
2879,9833,2023-12-27,482.81,Bodily Injury,482.81
2880,9839,2019-03-18,101.04,Property Damage,101.04
2881,9841,2024-04-21,195.47,Collision,195.47
2882,9843,2017-02-23,599.21,Comprehensive,599.21
2883,9848,2014-09-28,4.31,Bodily Injury,4.31
2884,9849,2013-05-15,38.97,Bodily Injury,38.97
2885,9855,2016-02-09,0.0,Property Damage,0.0
2886,9856,2017-08-04,43.85,Property Damage,43.85
2887,9856,2022-09-15,15.3,Property Damage,15.3
2888,9856,2021-08-14,21.02,Collision,21.02
2889,9858,2017-09-16,121.97,Comprehensive,121.97
2890,9861,2023-04-27,0.0,Collision,0.0
2891,9862,2024-06-30,63.28,Property Damage,63.28
2892,9863,2024-03-24,5.33,Bodily Injury,5.33
2893,9864,2024-12-31,27.78,Comprehensive,27.78
2894,9873,2023-02-02,0.0,Property Damage,0.0
2895,9873,2022-07-29,0.0,Property Damage,0.0
2896,9878,2020-05-23,164.7,Property Damage,164.7
2897,9879,2023-01-04,17.67,Bodily Injury,17.67
2898,9892,2016-10-08,0.0,Collision,0.0
2899,9902,2019-09-19,0.0,Property Damage,0.0
2900,9903,2021-11-01,591.41,Property Damage,591.41
2901,9906,2019-07-09,0.0,Property Damage,0.0
2902,9909,2010-05-10,193.66,Bodily Injury,193.66
2903,9913,2019-03-24,81.9,Property Damage,81.9
2904,9916,2008-11-22,0.0,Property Damage,0.0
2905,9917,2019-06-30,379.36,Property Damage,379.36
2906,9924,2009-05-20,8.47,Property Damage,8.47
2907,9924,2024-05-05,3.6,Collision,3.6
2908,9932,2017-11-27,318.07,Property Damage,318.07
2909,9933,2024-10-07,81.13,Bodily Injury,81.13
2910,9938,2020-01-08,0.0,Bodily Injury,0.0
2911,9938,2021-04-03,0.0,Property Damage,0.0
2912,9939,2024-11-16,227.88,Bodily Injury,227.88
2913,9939,2024-05-06,187.32,Property Damage,187.32
2914,9940,2009-12-18,222.54,Comprehensive,222.54
2915,9945,2021-03-26,0.0,Property Damage,0.0
2916,9948,2024-06-26,73.93,Bodily Injury,73.93
2917,9952,2020-12-25,172.87,Collision,172.87
2918,9957,2013-11-21,0.0,Collision,0.0
2919,9958,2023-01-16,105.64,Property Damage,105.64
2920,9959,2013-07-17,68.73,Bodily Injury,68.73
2921,9963,2023-11-05,10.22,Property Damage,10.22
2922,9965,2005-05-08,116.35,Property Damage,116.35
2923,9970,2017-08-05,0.0,Property Damage,0.0
2924,9972,2023-08-04,35.83,Property Damage,35.83
2925,9973,2010-08-23,0.0,Property Damage,0.0
2926,9978,2011-08-11,32.15,Collision,32.15
2927,9979,2023-02-04,0.0,Bodily Injury,0.0
2928,9979,2021-03-10,0.0,Comprehensive,0.0
2929,9981,2009-07-20,0.0,Property Damage,0.0
2930,9985,2023-09-08,457.29,Bodily Injury,457.29
2931,9994,2024-07-22,0.0,Collision,0.0
2932,5320,2013-06-21,0.0,Collision,0.0
2933,6795,2024-10-15,39.51,Collision,39.51
2934,6533,2019-05-08,601.7,Property Damage,601.7
2935,8837,2002-06-28,6.25,Bodily Injury,6.25
2936,3198,2024-06-14,0.0,Collision,0.0
2937,1290,2011-09-15,143.89,Bodily Injury,143.89
2938,996,2012-06-11,39.44,Property Damage,39.44
2939,5211,2022-07-08,0.0,Property Damage,0.0
2940,5873,2005-04-25,26.99,Bodily Injury,26.99
2941,7951,2013-06-15,21.45,Collision,21.45
2942,7951,2015-07-12,35.11,Property Damage,35.11
2943,2055,2022-06-05,,Comprehensive,157.88
2944,377,2017-03-26,13.81,Property Damage,13.81
2945,7950,2018-04-17,0.0,Bodily Injury,0.0
2946,166,2022-04-18,302.45,Bodily Injury,302.45
2947,166,2010-06-15,322.99,Collision,322.99
2948,923,2024-11-28,36.98,Bodily Injury,36.98
2949,3008,2020-02-13,36.87,Property Damage,36.87
2311,7809,2011-09-05,0.0,Property Damage,0.0
2312,7809,2008-10-30,0.0,Property Damage,0.0
1687,5733,2019-09-22,0.0,Property Damage,0.0
514,1762,2012-11-08,6.68,Comprehensive,6.68
515,1762,2012-09-16,6.84,Bodily Injury,6.84
1615,5465,2010-11-10,0.0,Property Damage,0.0
1076,3713,2021-04-22,81.41,Property Damage,81.41
